Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Houshold_Transport,Household_Vehicle_Purchases,Household_Operation_Personal,Household_Transport_Services,Rail_Invest_USD
IRL,Ireland,2019,80848.3019020489,29.1,71.6263608651473,68890.0,12.347793509807,36.672349231454,36.436384193621,26.891266574925,76921225.2492
IRL,Ireland,2020,85973.0884875501,29.1,72.3672811728843,68890.0,10.538386235618,39.480195138514,41.752330089746,18.76747477174,108070000.0
ITA,Italy,2005,32055.0920757503,53.8,196.029609289932,295718.0,13.804444565879,27.345135973718,61.945123806047,10.709740220235,10887250000.0
ITA,Italy,2006,33529.7266014361,54.1,196.61968158854,295718.0,13.651175218558,27.516270407436,61.744748603396,10.73905977095,9597900000.0
ITA,Italy,2007,37870.7475070969,54.2,197.614991309288,295718.0,13.359005072196,28.265199067537,60.486669247323,11.24813168514,8241140000.000001
ITA,Italy,2008,40944.9124194678,54.9,198.928475777599,295718.0,13.222658877229,24.520795995017,63.759024873686,11.720179131297,7606630000.0
ITA,Italy,2009,37226.7571935402,55.4,199.836888522173,295718.0,12.676175936284,27.264562610822,60.726680377306,12.008674616201,6085090000.0
ITA,Italy,2010,36035.6449950691,55.4,200.452515572268,295718.0,12.599561980208,24.024060650804,63.371318166324,12.604701955837,5107110000.0
ITA,Italy,2011,38649.6394836789,55.5,200.797546987333,295718.0,12.725550501324,21.107138702548,65.713909030982,13.17895226647,4778620000.0
ITA,Italy,2012,35051.5212697703,55.6,201.339509262203,295718.0,12.675303700233,18.998025782805,67.832136480545,13.169759082579,4534660000.0
ITA,Italy,2013,35560.0814062288,55.6,203.687120838096,295718.0,12.354124951608,18.411438479685,67.701967398241,13.886594122074,4390210000.0
ITA,Italy,2016,30960.7315088902,55.7,205.017949533001,295718.0,12.346270903621,23.922556074454,60.945977314485,15.131466611061,4145180000.0000005
ITA,Italy,2017,32406.7203150134,55.7,204.710937447163,295718.0,12.598768778243,24.945719707841,59.778265945634,15.276014346525,3526720000.0
ITA,Italy,2018,34622.1696664741,55.7,204.322225904409,295718.0,12.920186828153,24.857347211072,60.296996428115,14.845656360814,3054850000.0
ITA,Italy,2019,33673.7509627421,55.7,201.980545589195,295717.0,12.988603609743,25.085141543834,59.858364121176,15.05649433499,4543220000.0
ITA,Italy,2020,31922.9191626183,55.7,200.999100491348,295717.0,11.148683456659,28.538628508907,61.858834740627,9.6025367504665,10451760000.0
LTU,Lithuania,2005,7854.76527867855,27.1,53.0077855775367,62680.0,13.942359717697,20.528198415447,67.630111870907,11.841637164956,72760000.0
LTU,Lithuania,2006,9230.70798102521,27.1,52.1682992980217,62680.0,15.733556161835,20.23692038409,69.206592488644,10.556507661544,53500000.0
LTU,Lithuania,2007,12285.4470537014,27.0,51.5522335673261,62680.0,16.301199691035,20.931582411044,67.830837973057,11.237613381853,81320000.0
LTU,Lithuania,2008,14944.996652175,27.0,51.0288153171121,62675.0,16.820358667114,17.987398277486,71.051259356152,10.961362410913,90950000.0
LTU,Lithuania,2009,11820.7761591359,27.1,50.4653530115676,62675.0,14.414822715129,16.420537116516,74.436595382304,9.1428675011802,71690000.0
LTU,Lithuania,2010,11987.508411647,27.1,49.418141204627,62675.0,14.946811325274,15.976683076838,69.880450861637,14.142866061525,114490000.0
LTU,Lithuania,2011,14376.9478643932,27.1,48.3153301209433,62674.0,14.880679850346,16.213462787597,71.855765614851,11.930771597552,124120000.0
LTU,Lithuania,2012,14367.709424872,27.1,47.6716501260491,62674.0,14.785752511575,16.642698090956,71.583699725575,11.773569756986,149800000.0
LTU,Lithuania,2013,15729.6524666512,27.1,47.1908895093738,62675.0,15.059327557391,16.641347132935,71.280840134349,12.077782337118,148730000.0
LTU,Lithuania,2014,16551.018202078,27.1,46.805538707103,62650.0,15.052849395877,15.580931799731,72.055364324497,12.36373320569,282480000.0
LTU,Lithuania,2015,14263.9645773495,28.7,46.3672785315243,62650.0,14.758982509798,16.775491861625,70.75703667233,12.467500496419,192600000.0
LTU,Lithuania,2016,15008.3132445526,29.3,45.7876664218895,62642.0,14.349784275008,19.781102845834,69.030261152438,11.188607566141,74900000.0
LTU,Lithuania,2017,16885.4073948373,29.3,45.1525837710126,62641.0,15.283528297981,20.423733396668,69.259989288535,10.316277314797,52430000.0
LTU,Lithuania,2018,19186.359591641,29.3,44.731646175954,62630.0,15.817254795054,20.872239933342,68.953303023167,10.174457043491,69550000.0
LTU,Lithuania,2019,19615.5491450175,29.3,44.6205206004471,62620.0,15.741075482692,21.856894189393,66.907404980966,11.23570082964,92020000.0
